Title,Artist,Year,ImageURL,Styles,Genres,Media,Dimensions,Description,PaintingURL,image_urls,images
Fecamp,Gustave Loiseau,1920,https://uploads2.wikiart.org/images/gustave-loiseau/fecamp.jpg!Large.jpg,Post-Impressionism,landscape,oil; canvas,,,https://www.wikiart.org/en/gustave-loiseau/fecamp,https://uploads2.wikiart.org/images/gustave-loiseau/fecamp.jpg!Large.jpg,"[{'url': 'https://uploads2.wikiart.org/images/gustave-loiseau/fecamp.jpg!Large.jpg', 'path': 'full/7ed68f757c0592a143db582b7ee887773a714b0f.jpg', 'checksum': '27deaf64082876341964c15ade4039e8', 'status': 'downloaded'}]"
Woods by the Oise River,Gustave Loiseau,1919,https://uploads6.wikiart.org/images/gustave-loiseau/woods-by-the-oise-river-1919.jpg!Large.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/gustave-loiseau/woods-by-the-oise-river-1919,https://uploads6.wikiart.org/images/gustave-loiseau/woods-by-the-oise-river-1919.jpg!Large.jpg,"[{'url': 'https://uploads6.wikiart.org/images/gustave-loiseau/woods-by-the-oise-river-1919.jpg!Large.jpg', 'path': 'full/680b0b3967136da1b21c222a75b8866f7a4f2476.jpg', 'checksum': 'ecc54d8216ef2de89319510f6e099bf9', 'status': 'downloaded'}]"
Cliffs at Fecamp in Normandy,Gustave Loiseau,1920,https://uploads2.wikiart.org/images/gustave-loiseau/cliffs-at-fecamp-in-normandy-1920.jpg!Large.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/gustave-loiseau/cliffs-at-fecamp-in-normandy-1920,https://uploads2.wikiart.org/images/gustave-loiseau/cliffs-at-fecamp-in-normandy-1920.jpg!Large.jpg,"[{'url': 'https://uploads2.wikiart.org/images/gustave-loiseau/cliffs-at-fecamp-in-normandy-1920.jpg!Large.jpg', 'path': 'full/78ab7d1fa44348731fc0120dfd155e05aec96047.jpg', 'checksum': 'bfb53206cd9d3d8373da49e7edd1c51e', 'status': 'downloaded'}]"
River in Autumn,Gustave Loiseau,1919,https://uploads7.wikiart.org/images/gustave-loiseau/river-in-autumn-1919.jpg!Large.jpg,Post-Impressionism,landscape,oil; canvas,,,https://www.wikiart.org/en/gustave-loiseau/river-in-autumn-1919,https://uploads7.wikiart.org/images/gustave-loiseau/river-in-autumn-1919.jpg!Large.jpg,"[{'url': 'https://uploads7.wikiart.org/images/gustave-loiseau/river-in-autumn-1919.jpg!Large.jpg', 'path': 'full/4b2cc2176c5f33de99aed925c9d5ebb24db34264.jpg', 'checksum': 'ae348c27b92d4101f0972a64780f94e8', 'status': 'downloaded'}]"
A Bend in the Eure,Gustave Loiseau,1919,https://uploads0.wikiart.org/images/gustave-loiseau/a-bend-in-the-eure-1919.jpg,Post-Impressionism,landscape,oil; canvas,,,https://www.wikiart.org/en/gustave-loiseau/a-bend-in-the-eure-1919,https://uploads0.wikiart.org/images/gustave-loiseau/a-bend-in-the-eure-1919.jpg,"[{'url': 'https://uploads0.wikiart.org/images/gustave-loiseau/a-bend-in-the-eure-1919.jpg', 'path': 'full/182703534951bb6743063a632e78d999fa0e122c.jpg', 'checksum': '2c01cbcbca55b67f231a9bae89831195', 'status': 'downloaded'}]"
Sails on the Oise,Gustave Loiseau,1919,https://uploads2.wikiart.org/images/gustave-loiseau/sails-on-the-oise-1919-1.jpg!Large.jpg,Post-Impressionism,landscape,oil; canvas,,,https://www.wikiart.org/en/gustave-loiseau/sails-on-the-oise-1919-1,https://uploads2.wikiart.org/images/gustave-loiseau/sails-on-the-oise-1919-1.jpg!Large.jpg,"[{'url': 'https://uploads2.wikiart.org/images/gustave-loiseau/sails-on-the-oise-1919-1.jpg!Large.jpg', 'path': 'full/664d4be6e524b3d455ace9589aad7b37a030ee93.jpg', 'checksum': '4a400d00a40afef68b2815ff8adb4e14', 'status': 'downloaded'}]"
Cligancourt street,Gustave Loiseau,1920,https://uploads5.wikiart.org/images/gustave-loiseau/cligancourt-street.jpg!Large.jpg,Post-Impressionism,cityscape,oil; canvas,,,https://www.wikiart.org/en/gustave-loiseau/cligancourt-street,https://uploads5.wikiart.org/images/gustave-loiseau/cligancourt-street.jpg!Large.jpg,"[{'url': 'https://uploads5.wikiart.org/images/gustave-loiseau/cligancourt-street.jpg!Large.jpg', 'path': 'full/ba2faaf73c976511347f56f8327e11095afebfbb.jpg', 'checksum': 'b1ca497600d6c97f52d4b9215a4704a0', 'status': 'downloaded'}]"
"Fog, Morning Effect",Gustave Loiseau,1917,https://uploads1.wikiart.org/images/gustave-loiseau/fog-morning-effect-1917.jpg!Large.jpg,Post-Impressionism,landscape,oil; canvas,,,https://www.wikiart.org/en/gustave-loiseau/fog-morning-effect-1917,https://uploads1.wikiart.org/images/gustave-loiseau/fog-morning-effect-1917.jpg!Large.jpg,"[{'url': 'https://uploads1.wikiart.org/images/gustave-loiseau/fog-morning-effect-1917.jpg!Large.jpg', 'path': 'full/bb8ddf41d7451589cf2779f6c38d4becc92db19c.jpg', 'checksum': '5620fe5f62c4a18e935ee23ec87d70c3', 'status': 'downloaded'}]"
The Normandy River,Gustave Loiseau,1918,https://uploads1.wikiart.org/images/gustave-loiseau/the-normandy-river-1918.jpg!Large.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/gustave-loiseau/the-normandy-river-1918,https://uploads1.wikiart.org/images/gustave-loiseau/the-normandy-river-1918.jpg!Large.jpg,"[{'url': 'https://uploads1.wikiart.org/images/gustave-loiseau/the-normandy-river-1918.jpg!Large.jpg', 'path': 'full/3b944941a98dfc4f59496de6e4fdfbf210e96baa.jpg', 'checksum': '587e4ca50c413749a77127675099cb1e', 'status': 'downloaded'}]"
Beach at Fecamp,Gustave Loiseau,1920,https://uploads4.wikiart.org/images/gustave-loiseau/beach-at-fecamp-1.jpg!Large.jpg,Post-Impressionism,landscape,oil; canvas,,,https://www.wikiart.org/en/gustave-loiseau/beach-at-fecamp-1,https://uploads4.wikiart.org/images/gustave-loiseau/beach-at-fecamp-1.jpg!Large.jpg,"[{'url': 'https://uploads4.wikiart.org/images/gustave-loiseau/beach-at-fecamp-1.jpg!Large.jpg', 'path': 'full/f9487aef337593cb56cdf6f7e2edb8e16a0e51b3.jpg', 'checksum': 'cf2129047b40238f67ca54c9dda34015', 'status': 'downloaded'}]"
Suspended bridge at Triel,Gustave Loiseau,1917,https://uploads8.wikiart.org/images/gustave-loiseau/suspended-bridge-at-triel-1917.jpg!Large.jpg,Post-Impressionism,landscape,oil; canvas,,,https://www.wikiart.org/en/gustave-loiseau/suspended-bridge-at-triel-1917,https://uploads8.wikiart.org/images/gustave-loiseau/suspended-bridge-at-triel-1917.jpg!Large.jpg,"[{'url': 'https://uploads8.wikiart.org/images/gustave-loiseau/suspended-bridge-at-triel-1917.jpg!Large.jpg', 'path': 'full/658d05a8bc347eb73f2ab940948f4611c2a9bd6e.jpg', 'checksum': '45197cb44f9462b4084dacb56a4d34e8', 'status': 'downloaded'}]"
Self-Portrait with Statuette,Gustave Loiseau,1916,https://uploads6.wikiart.org/images/gustave-loiseau/self-portrait-with-statuette.jpg!Large.jpg,Post-Impressionism,self-portrait,,,,https://www.wikiart.org/en/gustave-loiseau/self-portrait-with-statuette,https://uploads6.wikiart.org/images/gustave-loiseau/self-portrait-with-statuette.jpg!Large.jpg,"[{'url': 'https://uploads6.wikiart.org/images/gustave-loiseau/self-portrait-with-statuette.jpg!Large.jpg', 'path': 'full/6d02a78b60c752f6020e516f88b58a96f5349a79.jpg', 'checksum': '5e73e1dcfcccf1349eaaa9f360d4bab5', 'status': 'downloaded'}]"
Sails on the Oise,Gustave Loiseau,1919,https://uploads0.wikiart.org/images/gustave-loiseau/sails-on-the-oise-1919.jpg!Large.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/gustave-loiseau/sails-on-the-oise-1919,https://uploads0.wikiart.org/images/gustave-loiseau/sails-on-the-oise-1919.jpg!Large.jpg,"[{'url': 'https://uploads0.wikiart.org/images/gustave-loiseau/sails-on-the-oise-1919.jpg!Large.jpg', 'path': 'full/2fc6730a970b4d222473900a273659d181f4a665.jpg', 'checksum': '8a2518b0fa3320b5ed29a782ea087fd8', 'status': 'downloaded'}]"
Village in sun on the river,Gustave Loiseau,1914,https://uploads1.wikiart.org/images/gustave-loiseau/village-in-sun-on-the-river-1914.jpg!Large.jpg,Post-Impressionism,landscape,oil; canvas,,,https://www.wikiart.org/en/gustave-loiseau/village-in-sun-on-the-river-1914,https://uploads1.wikiart.org/images/gustave-loiseau/village-in-sun-on-the-river-1914.jpg!Large.jpg,"[{'url': 'https://uploads1.wikiart.org/images/gustave-loiseau/village-in-sun-on-the-river-1914.jpg!Large.jpg', 'path': 'full/2c2ee43c3d08f17a7e0a55eac6496e6ad5143615.jpg', 'checksum': 'cb88afde7ace8859aed0939137b40538', 'status': 'downloaded'}]"
Ice on the Oise River,Gustave Loiseau,1914,https://uploads6.wikiart.org/images/gustave-loiseau/ice-on-the-oise-river-1914-1.jpg!Large.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/gustave-loiseau/ice-on-the-oise-river-1914-1,https://uploads6.wikiart.org/images/gustave-loiseau/ice-on-the-oise-river-1914-1.jpg!Large.jpg,"[{'url': 'https://uploads6.wikiart.org/images/gustave-loiseau/ice-on-the-oise-river-1914-1.jpg!Large.jpg', 'path': 'full/f7b29ce860ffc7c1e320fc5cced7f7def8f19c1e.jpg', 'checksum': '24a5c07731b3db4849584e462f4d0acc', 'status': 'downloaded'}]"
